tweet_id,text,favorite_count,retweet_count,created_at
1652633145529737217,Precarious talks process https://t.co/AkrhNSdggf “The raid on Chaudhry Parvez Elahi’s home could provide the opposi… https://t.co/VRBgTpOAMe,1,0,Sun Apr 30 11:17:00 +0000 2023
1652632772794564610,"RT @_AhmedQuraishi: Shireen Mazari, the obsessively anti-American aide to ousted ex-PM #ImranKhan, is now completely sidelined inside #PTI…",0,13,Sun Apr 30 11:15:32 +0000 2023
1652632186263339008,"RT @najamsheraz: Allah hu Akbar 
This boy's eyes are so bright! 
Even with one hand he looks so positive and string that I apologies to All…",0,30,Sun Apr 30 11:13:12 +0000 2023
1652632150590537728,Precarious talks process https://t.co/AkrhNSdggf “The raid on Chaudhry Parvez Elahi’s home could provide the opposi… https://t.co/epuA4Qkygw,2,0,Sun Apr 30 11:13:03 +0000 2023
1652629929534836739,"RT @tariqanas999: Imran Khan's decision to go to elections is a brave and commendable move, one that the nation fully supports. #کپتان_کا_ف…",0,19,Sun Apr 30 11:04:14 +0000 2023
1652628595712598016,"In inhumane acts govt has now closed most Panahgahs We will reopen Panahgahs immed on being reelected

#CapitalTV… https://t.co/zZPW9TBJxp",0,0,Sun Apr 30 10:58:56 +0000 2023
1652627279791439872,"My thoughts on #PTI which lacks vision, common sense, credible people, nothing on merit &amp; a good at the top… https://t.co/KWLoM2HuQl",8,1,Sun Apr 30 10:53:42 +0000 2023
1652624363684855810,"RT @tariqanas999: PTI's commitment to democracy and the nation's right to vote is unwavering, and their decision to go to elections is a st…",0,25,Sun Apr 30 10:42:07 +0000 2023
1652624339114549248,"RT @tariqanas999: PTI is the party of the people, and their decision to go to elections is a reflection of their dedication to the nation's…",0,19,Sun Apr 30 10:42:01 +0000 2023
1652624332999348224,"RT @tariqanas999: Imran Khan is the voice of the nation, and the nation demands fair and free elections to be heard. #کپتان_کا_فیصلہ_الیکشن…",0,21,Sun Apr 30 10:41:59 +0000 2023
1652624307825135617,"RT @AliSajjadceo: Daily Minute Mirror @MinuteMirrorpk 
Nation stands by #PakArmy to defeat evil designs of anti-Pakistan elements: @PakPMO…",0,43,Sun Apr 30 10:41:53 +0000 2023
1652624013271629824,"#Pakistan #PDM #PTI #MQM #JI #SupremeCourt   The government is not the owner of the treasury, but it is obliged to… https://t.co/PIB5Gg3udU",0,0,Sun Apr 30 10:40:43 +0000 2023
1652623882321293312,"RT @_AhmedQuraishi: Shireen Mazari, the obsessively anti-American aide to ousted ex-PM #ImranKhan, is now completely sidelined inside #PTI…",0,13,Sun Apr 30 10:40:12 +0000 2023
1652623672589312009,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 10:39:22 +0000 2023
1652622938963603457,"#BreakingNews: PTI hints at big movement, long march if talks fail

#ImranKhan #PTI #Pakistan #Politics #News https://t.co/iasczI20Kk",0,0,Sun Apr 30 10:36:27 +0000 2023
1652621926055944192,RT @tariqanas999: Elections are the backbone of democracy and PTI's decision to go to elections is a step towards a brighter future. #PTI #…,0,9,Sun Apr 30 10:32:26 +0000 2023
1652621894762242048,RT @tariqanas999: Imran Khan's decision to go to elections is a bold and courageous move that shows his unwavering commitment to the nation…,0,18,Sun Apr 30 10:32:18 +0000 2023
1652621887007080449,RT @tariqanas999: Elections are the only way to ensure a government that truly represents the will of the people. #کپتان_کا_فیصلہ_الیکشن #P…,0,17,Sun Apr 30 10:32:16 +0000 2023
1652621882485530625,RT @tariqanas999: PTI's decision to go to elections is a reflection of their commitment to democracy and the nation's right to vote. #کپتان…,0,14,Sun Apr 30 10:32:15 +0000 2023
1652621872738058241,RT @tariqanas999: The nation's support for PTI's decision to go to elections is a clear indication of their trust in Imran Khan's leadershi…,0,17,Sun Apr 30 10:32:13 +0000 2023
1652621838864744449,"RT @tariqanas999: The nation's voice cannot be ignored, and PTI's decision to go to elections is the only way to ensure that the people's w…",0,16,Sun Apr 30 10:32:05 +0000 2023
1652621831281549313,RT @tariqanas999: The nation's support for Imran Khan's decision to go to elections is a testament to his leadership and vision for a bette…,0,24,Sun Apr 30 10:32:03 +0000 2023
1652621714247802885,"RT @tariqanas999: The nation's voice must be heard, and PTI's decision to go to elections is a step in the right direction. #PTI #Elections…",0,7,Sun Apr 30 10:31:35 +0000 2023
1652621706752565250,"RT @tariqanas999: In a time of uncertainty, PTI's decision to go to elections gives the nation a ray of hope for a brighter tomorrow. #PTI…",0,6,Sun Apr 30 10:31:33 +0000 2023
1652621692345221121,RT @tariqanas999: PTI's decision to go to elections is a testament to their commitment to upholding democratic values and giving the nation…,0,10,Sun Apr 30 10:31:30 +0000 2023
1652621685349052416,"RT @tariqanas999: PTI is the party of the people, and their decision to go to elections is a reflection of their dedication to the nation's…",0,19,Sun Apr 30 10:31:28 +0000 2023
1652621498442547204,"RT @tariqanas999: PTI's commitment to democracy and the nation's right to vote is unwavering, and their decision to go to elections is a st…",0,25,Sun Apr 30 10:30:44 +0000 2023
1652621490477465600,"RT @tariqanas999: Imran Khan's decision to go to elections is a brave and commendable move, one that the nation fully supports. #کپتان_کا_ف…",0,19,Sun Apr 30 10:30:42 +0000 2023
1652621426518552578,"RT @tariqanas999: Imran Khan is the voice of the nation, and the nation demands fair and free elections to be heard. #کپتان_کا_فیصلہ_الیکشن…",0,21,Sun Apr 30 10:30:26 +0000 2023
1652621347661443074,RT @tariqanas999: Imran Khan's decision to go to elections is a victory for democracy and the people's right to vote. #کپتان_کا_فیصلہ_الیکش…,0,18,Sun Apr 30 10:30:08 +0000 2023
1652620967380930562,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 10:28:37 +0000 2023
1652620847906168834,"RT @tariqanas999: PTI's commitment to democracy and the nation's right to vote is unwavering, and their decision to go to elections is a st…",0,25,Sun Apr 30 10:28:09 +0000 2023
1652620695019442176,"It's very Difficult to deal with @ImranKhanPTI because he said Absolutely not
It's very Easy to Deal with… https://t.co/7X2TrNhR25",2,0,Sun Apr 30 10:27:32 +0000 2023
1652620630850695172,"RT @S_Hassam_Ali: President #AAZ said he wanted to see @BBhuttoZardari  as PM! ppl would be provided jobs &amp; Devt PRJ!

#PPP is striving har…",0,24,Sun Apr 30 10:27:17 +0000 2023
1652619795009814529,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 10:23:57 +0000 2023
1652618876608233472,"RT @abdulrahimmugha: Election updates.
#pmln #pti #pdm #siyasat #Pakistan https://t.co/qsM87iutke",0,2,Sun Apr 30 10:20:19 +0000 2023
1652618099819167747,RT @tariqanas999: The nation's support for Imran Khan's decision to go to elections is a testament to his leadership and vision for a bette…,0,24,Sun Apr 30 10:17:13 +0000 2023
1652618002259484672,RT @etribune: Pakistan Tehreek-e-Insaf (PTI) senior leader Fawad Chaudhary said on Sunday that the party wants negotiations with the govern…,0,2,Sun Apr 30 10:16:50 +0000 2023
1652616553727180804,"RT @najamsheraz: Allah hu Akbar 
This boy's eyes are so bright! 
Even with one hand he looks so positive and string that I apologies to All…",0,30,Sun Apr 30 10:11:05 +0000 2023
1652616520374321154,"The #audioleak saga took an interesting turn on Saturday as a fresh clip emerged, purportedly featuring the voice o… https://t.co/PgkqbPfINH",1,0,Sun Apr 30 10:10:57 +0000 2023
1652616386085273601,RT @tariqanas999: PTI's decision to go to elections is a reflection of their commitment to democracy and the nation's right to vote. #کپتان…,0,14,Sun Apr 30 10:10:25 +0000 2023
1652616373250723841,"RT @tariqanas999: The nation's voice cannot be ignored, and PTI's decision to go to elections is the only way to ensure that the people's w…",0,16,Sun Apr 30 10:10:22 +0000 2023
1652616359283662848,RT @tariqanas999: Imran Khan's decision to go to elections is a victory for democracy and the people's right to vote. #کپتان_کا_فیصلہ_الیکش…,0,18,Sun Apr 30 10:10:18 +0000 2023
1652616347187314690,RT @tariqanas999: Elections are the only way to ensure a government that truly represents the will of the people. #کپتان_کا_فیصلہ_الیکشن #P…,0,17,Sun Apr 30 10:10:15 +0000 2023
1652616323531440128,RT @tariqanas999: The nation's support for PTI's decision to go to elections is a clear indication of their trust in Imran Khan's leadershi…,0,17,Sun Apr 30 10:10:10 +0000 2023
1652616317252546562,RT @tariqanas999: Imran Khan's decision to go to elections is a bold and courageous move that shows his unwavering commitment to the nation…,0,18,Sun Apr 30 10:10:08 +0000 2023
1652616242598121473,"RT @tariqanas999: Imran Khan is the voice of the nation, and the nation demands fair and free elections to be heard. #کپتان_کا_فیصلہ_الیکشن…",0,21,Sun Apr 30 10:09:51 +0000 2023
1652616238869389313,"RT @tariqanas999: In a time of uncertainty, PTI's decision to go to elections gives the nation a ray of hope for a brighter tomorrow. #PTI…",0,6,Sun Apr 30 10:09:50 +0000 2023
1652616167566217216,"RT @tariqanas999: Imran Khan's decision to go to elections is a brave and commendable move, one that the nation fully supports. #کپتان_کا_ف…",0,19,Sun Apr 30 10:09:33 +0000 2023
1652616133563027456,"RT @tariqanas999: PTI's commitment to democracy and the nation's right to vote is unwavering, and their decision to go to elections is a st…",0,25,Sun Apr 30 10:09:25 +0000 2023
1652616096044969984,RT @tariqanas999: Elections are the backbone of democracy and PTI's decision to go to elections is a step towards a brighter future. #PTI #…,0,9,Sun Apr 30 10:09:16 +0000 2023
1652615997952520192,"RT @_AhmedQuraishi: Shireen Mazari, the obsessively anti-American aide to ousted ex-PM #ImranKhan, is now completely sidelined inside #PTI…",0,13,Sun Apr 30 10:08:52 +0000 2023
1652615834773381120,"RT @tariqanas999: The nation's voice must be heard, and PTI's decision to go to elections is a step in the right direction. #PTI #Elections…",0,7,Sun Apr 30 10:08:13 +0000 2023
1652615796949139457,RT @tariqanas999: PTI's decision to go to elections is a testament to their commitment to upholding democratic values and giving the nation…,0,10,Sun Apr 30 10:08:04 +0000 2023
1652615627314704385,"RT @tariqanas999: PTI is the party of the people, and their decision to go to elections is a reflection of their dedication to the nation's…",0,19,Sun Apr 30 10:07:24 +0000 2023
1652615623296581632,RT @tariqanas999: The nation's support for Imran Khan's decision to go to elections is a testament to his leadership and vision for a bette…,0,24,Sun Apr 30 10:07:23 +0000 2023
1652614694539268098,"RT @RTVnewsnetwork: I have no problem if wrestlers go home, sleep comfortably after my resignation: @BrijBhushanMP #arrest_brijbhushan_now…",0,5,Sun Apr 30 10:03:41 +0000 2023
1652614566940119040,RT @etribune: Pakistan Tehreek-e-Insaf (PTI) senior leader Fawad Chaudhary said on Sunday that the party wants negotiations with the govern…,0,2,Sun Apr 30 10:03:11 +0000 2023
1652614273875542017,Pakistan Tehreek-e-Insaf (PTI) senior leader Fawad Chaudhary said on Sunday that the party wants negotiations with… https://t.co/ftpUD0Rftp,0,0,Sun Apr 30 10:02:01 +0000 2023
1652614214572449792,"RT @RTVnewsnetwork: I have no problem if wrestlers go home, sleep comfortably after my resignation: @BrijBhushanMP #arrest_brijbhushan_now…",0,5,Sun Apr 30 10:01:47 +0000 2023
1652613672416550912,"RT @tariqanas999: The nation's voice must be heard, and PTI's decision to go to elections is a step in the right direction. #PTI #Elections…",0,7,Sun Apr 30 09:59:38 +0000 2023
1652613651873013760,"RT @RTVnewsnetwork: I have no problem if wrestlers go home, sleep comfortably after my resignation: @BrijBhushanMP #arrest_brijbhushan_now…",0,5,Sun Apr 30 09:59:33 +0000 2023
1652613480854302722,RT @tariqanas999: PTI's decision to go to elections is a testament to their commitment to upholding democratic values and giving the nation…,0,10,Sun Apr 30 09:58:52 +0000 2023
1652613476408328192,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:58:51 +0000 2023
1652612882331312128,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:56:29 +0000 2023
1652612795198832642,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:56:09 +0000 2023
1652612788764672002,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:56:07 +0000 2023
1652612771580887040,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:56:03 +0000 2023
1652612689355472897,RT @AsadAToor: #BREAKING: How many billions @ImranKhanPTI made by selling #PTI tickets of #Punjab assembly? How much PTI other leaders made…,0,195,Sun Apr 30 09:55:43 +0000 2023
1652612540457791490,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:55:08 +0000 2023
1652612247284338690,RT @SaleemFarrukh: 🚨 ALERT 🚨: PTI is putting critical Pakistani institutions at risk with their dangerous political agenda. They're spreadi…,0,419,Sun Apr 30 09:53:58 +0000 2023
1652612221438943232,RT @SaleemFarrukh: 🚨 ALERT 🚨: PTI is putting critical Pakistani institutions at risk with their dangerous political agenda. They're spreadi…,0,419,Sun Apr 30 09:53:52 +0000 2023
1652611683251023872,"RT @_paro1: #PTI
promotion✔️
👇🏻
FB💯
@_paro1
@Iqra429
@1Mahi0
@J1__IK
@shz789
@1AZMo
@28_pti
@1H50k
@1fzall
@1tmy_
@950nk
@Ghz97
@_paro2
@S1…",0,69,Sun Apr 30 09:51:43 +0000 2023
1652611677701955584,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:51:42 +0000 2023
1652610798538063874,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:48:13 +0000 2023
1652610291006427137,"@ImranKhanPTI Strange and very unfortunate ...

How our Rulers belonging to #PTI #PMLN #PPP coming from the top mos… https://t.co/VjYMvK8HVm",0,0,Sun Apr 30 09:46:12 +0000 2023
1652610179299418112,"RT @_paro1: #PTI
promotion✔️
👇🏻
FB💯
@_paro1
@Iqra429
@1Mahi0
@J1__IK
@shz789
@1AZMo
@28_pti
@1H50k
@1fzall
@1tmy_
@950nk
@Ghz97
@_paro2
@S1…",0,69,Sun Apr 30 09:45:45 +0000 2023
1652609916517900288,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:44:42 +0000 2023
1652609752164192257,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:44:03 +0000 2023
1652609743033122817,"RT @Landofpur: @Marwat_Sahab Read the comments under her tweet, their hatred, the filth in their hearts towards Gen Asim &amp; their lies are r…",0,1,Sun Apr 30 09:44:01 +0000 2023
1652609622388211714,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:43:32 +0000 2023
1652609502833770496,"RT @ShahzadmemonPPP: Because of the Good governance of #PTI, the Director General of the World Health Organization has submitted a report t…",0,3,Sun Apr 30 09:43:04 +0000 2023
1652609009097248768,"RT @RTVnewsnetwork: I have no problem if wrestlers go home, sleep comfortably after my resignation: @BrijBhushanMP #arrest_brijbhushan_now…",0,5,Sun Apr 30 09:41:06 +0000 2023
1652608948141461509,"I have no problem if wrestlers go home, sleep comfortably after my resignation: @BrijBhushanMP… https://t.co/UjbEs0GlQ8",7,5,Sun Apr 30 09:40:51 +0000 2023
1652608198367485953,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:37:53 +0000 2023
1652608135545208833,"Speaking in Geo News' program 'Naya Pakistan', the former Chief Justice has confirmed that the voice of my son in t… https://t.co/kUcTucMIrW",1,0,Sun Apr 30 09:37:38 +0000 2023
1652607944167489538,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:36:52 +0000 2023
1652607814957760513,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:36:21 +0000 2023
1652607139981193216,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:33:40 +0000 2023
1652606890730291200,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:32:41 +0000 2023
1652606603789516800,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:31:32 +0000 2023
1652606503893843968,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:31:09 +0000 2023
1652606190872850439,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:29:54 +0000 2023
1652605835971899402,RT @MinuteMirrorpk: Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporters in…,0,30,Sun Apr 30 09:28:29 +0000 2023
1652605459793317890,Ahsan Iqbal has termed the non-arrest of Imran Khan and Parvez Elahi despite police raids as drama of PTI supporter… https://t.co/btfQdZM37X,27,30,Sun Apr 30 09:27:00 +0000 2023
1652605296194224129,RT @tariqanas999: Elections are the backbone of democracy and PTI's decision to go to elections is a step towards a brighter future. #PTI #…,0,9,Sun Apr 30 09:26:21 +0000 2023
1652605047899914240,RT @tariqanas999: PTI's decision to go to elections is a testament to their commitment to upholding democratic values and giving the nation…,0,10,Sun Apr 30 09:25:21 +0000 2023
1652604937795440645,Pakistan Tehreek-e-Insaf (PTI) senior leader Fawad Chaudhary said on Sunday that the party wants negotiations with… https://t.co/MwMtyYfeb3,11,2,Sun Apr 30 09:24:55 +0000 2023
1652604367785082881,"FOR @ImranKhanPTI
Is #PTI wearing bangles? کیا ہم غلام ہیں؟
Do we hv street power? Couldn't PTI raid Jati Umra/Mode… https://t.co/qIG6j7pQwJ",0,0,Sun Apr 30 09:22:39 +0000 2023
1652604344976437249,"RT @tariqanas999: The nation's voice cannot be ignored, and PTI's decision to go to elections is the only way to ensure that the people's w…",0,16,Sun Apr 30 09:22:34 +0000 2023
1652604326697750528,RT @tariqanas999: Imran Khan's decision to go to elections is a bold and courageous move that shows his unwavering commitment to the nation…,0,18,Sun Apr 30 09:22:30 +0000 2023
1652604085391044608,RT @tariqanas999: PTI's decision to go to elections is a reflection of their commitment to democracy and the nation's right to vote. #کپتان…,0,14,Sun Apr 30 09:21:32 +0000 2023
1652604061319823360,RT @tariqanas999: The nation's support for Imran Khan's decision to go to elections is a testament to his leadership and vision for a bette…,0,24,Sun Apr 30 09:21:26 +0000 2023
1652603841169305600,RT @tariqanas999: Elections are the only way to ensure a government that truly represents the will of the people. #کپتان_کا_فیصلہ_الیکشن #P…,0,17,Sun Apr 30 09:20:34 +0000 2023
1652603817735729158,RT @tariqanas999: Imran Khan's decision to go to elections is a victory for democracy and the people's right to vote. #کپتان_کا_فیصلہ_الیکش…,0,18,Sun Apr 30 09:20:28 +0000 2023
1652603389581180928,"RT @tariqanas999: PTI is the party of the people, and their decision to go to elections is a reflection of their dedication to the nation's…",0,19,Sun Apr 30 09:18:46 +0000 2023
1652603210429808640,"RT @ThePakDaily: PTI decides to continue talks with govt
#Pakistan #PTI #ImranKhan
https://t.co/knIw3bFmxU",0,2,Sun Apr 30 09:18:03 +0000 2023
1652603149717307392,"RT @tariqanas999: PTI's commitment to democracy and the nation's right to vote is unwavering, and their decision to go to elections is a st…",0,25,Sun Apr 30 09:17:49 +0000 2023
1652603129219743745,"RT @tariqanas999: Imran Khan is the voice of the nation, and the nation demands fair and free elections to be heard. #کپتان_کا_فیصلہ_الیکشن…",0,21,Sun Apr 30 09:17:44 +0000 2023
1652602283371401216,RT @AsadAToor: #BREAKING: How many billions @ImranKhanPTI made by selling #PTI tickets of #Punjab assembly? How much PTI other leaders made…,0,195,Sun Apr 30 09:14:22 +0000 2023
1652601043702673450,"RT @tariqanas999: The nation's voice must be heard, and PTI's decision to go to elections is a step in the right direction. #PTI #Elections…",0,7,Sun Apr 30 09:09:27 +0000 2023
1652601034647257088,"RT @tariqanas999: In a time of uncertainty, PTI's decision to go to elections gives the nation a ray of hope for a brighter tomorrow. #PTI…",0,6,Sun Apr 30 09:09:25 +0000 2023
1652601021670064128,RT @tariqanas999: PTI's decision to go to elections is a testament to their commitment to upholding democratic values and giving the nation…,0,10,Sun Apr 30 09:09:22 +0000 2023
1652601016511000577,RT @tariqanas999: Elections are the backbone of democracy and PTI's decision to go to elections is a step towards a brighter future. #PTI #…,0,9,Sun Apr 30 09:09:20 +0000 2023
1652600902023548929,"PTI announces rallies if talks with govt fail.
Says Fawad Chaudhry.
https://t.co/npJk55VYQs...… https://t.co/B0Dc5XXHtr",1,1,Sun Apr 30 09:08:53 +0000 2023
1652600324912476160,PTI leader Fawad Chaudhry said on Sunday that his party has devised a future “strategy” in case talks with the gove… https://t.co/79EmDfN3Ys,2,0,Sun Apr 30 09:06:35 +0000 2023
1652599043166486529,The Pakistan Tehreek-e-Insaf (PTI) protested against the ‘wrong’ results of the digital census at 29 different loca… https://t.co/ACsAnzTBLw,0,0,Sun Apr 30 09:01:30 +0000 2023
1652597886335565826,"RT @tariqanas999: The nation's voice must be heard, and PTI's decision to go to elections is a step in the right direction. #PTI #Elections…",0,7,Sun Apr 30 08:56:54 +0000 2023
1652597880467628033,"RT @tariqanas999: In a time of uncertainty, PTI's decision to go to elections gives the nation a ray of hope for a brighter tomorrow. #PTI…",0,6,Sun Apr 30 08:56:53 +0000 2023
1652597869730312193,RT @tariqanas999: PTI's decision to go to elections is a testament to their commitment to upholding democratic values and giving the nation…,0,10,Sun Apr 30 08:56:50 +0000 2023
1652597867863851008,RT @tariqanas999: Elections are the backbone of democracy and PTI's decision to go to elections is a step towards a brighter future. #PTI #…,0,9,Sun Apr 30 08:56:50 +0000 2023
1652597414967095300,RT @etribune: The Pakistan Tehreek-e-Insaf (PTI) protested against the ‘wrong’ results of the digital census at 29 different locations of t…,0,2,Sun Apr 30 08:55:02 +0000 2023
1652597267340091392,"RT @tariqanas999: Imran Khan is the voice of the nation, and the nation demands fair and free elections to be heard. #کپتان_کا_فیصلہ_الیکشن…",0,21,Sun Apr 30 08:54:26 +0000 2023
1652597225975848960,"RT @tariqanas999: Imran Khan's decision to go to elections is a brave and commendable move, one that the nation fully supports. #کپتان_کا_ف…",0,19,Sun Apr 30 08:54:17 +0000 2023
1652597164411961344,"RT @tariqanas999: PTI's commitment to democracy and the nation's right to vote is unwavering, and their decision to go to elections is a st…",0,25,Sun Apr 30 08:54:02 +0000 2023
1652597067007639557,"RT @tariqanas999: The nation's voice must be heard, and PTI's decision to go to elections is a step in the right direction. #PTI #Elections…",0,7,Sun Apr 30 08:53:39 +0000 2023
1652597061043343364,"RT @tariqanas999: In a time of uncertainty, PTI's decision to go to elections gives the nation a ray of hope for a brighter tomorrow. #PTI…",0,6,Sun Apr 30 08:53:37 +0000 2023
1652597055926173696,RT @tariqanas999: PTI's decision to go to elections is a testament to their commitment to upholding democratic values and giving the nation…,0,10,Sun Apr 30 08:53:36 +0000 2023
1652597045650235392,RT @tariqanas999: Elections are the backbone of democracy and PTI's decision to go to elections is a step towards a brighter future. #PTI #…,0,9,Sun Apr 30 08:53:34 +0000 2023
1652596802242355200,Elections are the backbone of democracy and PTI's decision to go to elections is a step towards a brighter future.… https://t.co/QQoKR7T3D4,3,9,Sun Apr 30 08:52:36 +0000 2023
1652596770336284672,PTI's decision to go to elections is a testament to their commitment to upholding democratic values and giving the… https://t.co/p5zJLld9Dw,3,10,Sun Apr 30 08:52:28 +0000 2023
1652596689608531969,"In a time of uncertainty, PTI's decision to go to elections gives the nation a ray of hope for a brighter tomorrow.… https://t.co/v2WA4uZCz7",1,6,Sun Apr 30 08:52:09 +0000 2023
1652596617701384194,"The nation's voice must be heard, and PTI's decision to go to elections is a step in the right direction. #PTI… https://t.co/OtxxVwd3Vj",1,7,Sun Apr 30 08:51:52 +0000 2023
1652596519252492289,RT @SaleemFarrukh: 🚨 ALERT 🚨: PTI is putting critical Pakistani institutions at risk with their dangerous political agenda. They're spreadi…,0,419,Sun Apr 30 08:51:28 +0000 2023
1652596428462751744,"RT @najamsheraz: Allah hu Akbar 
This boy's eyes are so bright! 
Even with one hand he looks so positive and string that I apologies to All…",0,30,Sun Apr 30 08:51:06 +0000 2023
1652595784141922305,"RT @najamsheraz: Allah hu Akbar 
This boy's eyes are so bright! 
Even with one hand he looks so positive and string that I apologies to All…",0,30,Sun Apr 30 08:48:33 +0000 2023
1652594908270858240,"RT @_paro1: #PTI
promotion✔️
👇🏻
FB💯
@_paro1
@Iqra429
@1Mahi0
@J1__IK
@shz789
@1AZMo
@28_pti
@1H50k
@1fzall
@1tmy_
@950nk
@Ghz97
@_paro2
@S1…",0,69,Sun Apr 30 08:45:04 +0000 2023
1652594800879898624,"RT @AsadAToor: #EXCLUSIVe: In an explosive audio leak of Najam Saqib, former Chief Justice #SaqibNisar via his son taking millions from #PT…",0,1777,Sun Apr 30 08:44:38 +0000 2023
1652594755791106048,"RT @AkmalWasim4: Yunhi hamesha ulajhti rahi he zulm se khalq
Na unki rasm nai he
Na apni reet
The divisions the fissures are not political…",0,1,Sun Apr 30 08:44:28 +0000 2023
1652594068176658432,RT @etribune: The Pakistan Tehreek-e-Insaf (PTI) protested against the ‘wrong’ results of the digital census at 29 different locations of t…,0,2,Sun Apr 30 08:41:44 +0000 2023
1652593867894718470,The Pakistan Tehreek-e-Insaf (PTI) protested against the ‘wrong’ results of the digital census at 29 different loca… https://t.co/c4XW50LETC,3,2,Sun Apr 30 08:40:56 +0000 2023
1652592641857527808,"RT @tariqanas999: PTI is the party of the people, and their decision to go to elections is a reflection of their dedication to the nation's…",0,19,Sun Apr 30 08:36:04 +0000 2023
1652592620332253185,RT @tariqanas999: The nation's support for Imran Khan's decision to go to elections is a testament to his leadership and vision for a bette…,0,24,Sun Apr 30 08:35:59 +0000 2023
1652592580922683392,"RT @tariqanas999: PTI is the party of the people, and their decision to go to elections is a reflection of their dedication to the nation's…",0,19,Sun Apr 30 08:35:49 +0000 2023
1652592573318324224,"RT @tariqanas999: Imran Khan's decision to go to elections is a brave and commendable move, one that the nation fully supports. #کپتان_کا_ف…",0,19,Sun Apr 30 08:35:47 +0000 2023
1652592563646263303,"RT @tariqanas999: Imran Khan is the voice of the nation, and the nation demands fair and free elections to be heard. #کپتان_کا_فیصلہ_الیکشن…",0,21,Sun Apr 30 08:35:45 +0000 2023
1652592487922270208,"RT @tariqanas999: Imran Khan is the voice of the nation, and the nation demands fair and free elections to be heard. #کپتان_کا_فیصلہ_الیکشن…",0,21,Sun Apr 30 08:35:27 +0000 2023
